1904-01-01 00:00:00.000000,0
1904-01-01 00:00:00.003300,6
1904-01-01 00:00:00.006600,12
1904-01-01 00:00:00.009900,18
1904-01-01 00:00:00.013200,24
1904-01-01 00:00:00.016500,30
1904-01-01 00:00:00.019800,36
1904-01-01 00:00:00.023100,42
1904-01-01 00:00:00.026400,48
1904-01-01 00:00:00.029700,54
1904-01-01 00:00:00.033000,60
1904-01-01 00:00:00.036300,66
1904-01-01 00:00:00.039600,72
1904-01-01 00:00:00.042900,78
1904-01-01 00:00:00.046200,84
1904-01-01 00:00:00.049500,90
1904-01-01 00:00:00.052800,96
1904-01-01 00:00:00.056100,102
1904-01-01 00:00:00.059400,108
1904-01-01 00:00:00.062700,114
1904-01-01 00:00:00.066000,120
1904-01-01 00:00:00.069300,126
1904-01-01 00:00:00.072600,132
1904-01-01 00:00:00.075900,138
1904-01-01 00:00:00.079200,144
1904-01-01 00:00:00.082500,150
1904-01-01 00:00:00.085800,156
1904-01-01 00:00:00.089100,162
1904-01-01 00:00:00.092400,168
1904-01-01 00:00:00.095700,174
1904-01-01 00:00:00.099000,180
1904-01-01 00:00:00.102300,186
1904-01-01 00:00:00.105600,192
1904-01-01 00:00:00.108900,198
1904-01-01 00:00:00.112200,204
1904-01-01 00:00:00.115500,210
1904-01-01 00:00:00.118800,216
1904-01-01 00:00:00.122100,222
1904-01-01 00:00:00.125400,228
1904-01-01 00:00:00.128700,234
1904-01-01 00:00:00.132000,240
1904-01-01 00:00:00.135300,246
1904-01-01 00:00:00.138600,252
1904-01-01 00:00:00.141900,258
1904-01-01 00:00:00.145200,264
1904-01-01 00:00:00.148500,270
1904-01-01 00:00:00.151800,276
1904-01-01 00:00:00.155100,282
1904-01-01 00:00:00.158400,288
1904-01-01 00:00:00.161700,294
1904-01-01 00:00:00.165000,300
1904-01-01 00:00:00.168300,306
1904-01-01 00:00:00.171600,312
1904-01-01 00:00:00.174900,318
1904-01-01 00:00:00.178200,324
1904-01-01 00:00:00.181500,330
1904-01-01 00:00:00.184800,336
1904-01-01 00:00:00.188100,342
1904-01-01 00:00:00.191400,348
1904-01-01 00:00:00.194700,354
1904-01-01 00:00:00.198000,360
1904-01-01 00:00:00.201300,366
1904-01-01 00:00:00.204600,372
1904-01-01 00:00:00.207900,378
1904-01-01 00:00:00.211200,384
1904-01-01 00:00:00.214500,390
1904-01-01 00:00:00.217800,396
1904-01-01 00:00:00.221100,402
1904-01-01 00:00:00.224400,408
1904-01-01 00:00:00.227700,414
1904-01-01 00:00:00.231000,420
1904-01-01 00:00:00.234300,426
1904-01-01 00:00:00.237600,432
1904-01-01 00:00:00.240900,438
1904-01-01 00:00:00.244200,444
1904-01-01 00:00:00.247500,450
1904-01-01 00:00:00.250800,456
1904-01-01 00:00:00.254100,462
1904-01-01 00:00:00.257400,468
1904-01-01 00:00:00.260700,474
1904-01-01 00:00:00.264000,480
1904-01-01 00:00:00.267300,486
1904-01-01 00:00:00.270600,492
1904-01-01 00:00:00.273900,498
1904-01-01 00:00:00.277200,504
1904-01-01 00:00:00.280500,510
1904-01-01 00:00:00.283800,516
1904-01-01 00:00:00.287100,522
1904-01-01 00:00:00.290400,528
1904-01-01 00:00:00.293700,534
1904-01-01 00:00:00.297000,540
1904-01-01 00:00:00.300300,546
1904-01-01 00:00:00.303600,552
1904-01-01 00:00:00.306900,558
1904-01-01 00:00:00.310200,564
1904-01-01 00:00:00.313500,570
1904-01-01 00:00:00.316800,576
1904-01-01 00:00:00.320100,582
1904-01-01 00:00:00.323400,588
